transaction_id,amount,hour,txn_velocity_last_hour,account_age_days,new_device_flag,distance_from_home_km,merchant_category,risk_score,is_fraud
TXN136493,1429.77,13,0,1378,0,6.8,Electronics,0.1075,0
TXN136494,2222.8,10,1,1362,0,16.9,Online Services,0.0,0
TXN136495,3121.33,12,0,1405,0,14.8,Travel,0.1506,0
TXN136496,2575.24,10,0,1305,0,12.6,Travel,0.1269,0
TXN136497,1314.9,13,1,1764,0,9.1,Entertainment,0.0291,0
TXN136498,417.42,17,1,693,0,11.0,Entertainment,0.164,0
TXN136499,308.71,8,1,2150,0,36.8,Online Services,0.0908,0
TXN136500,675.0,6,2,2750,0,48.4,Grocery,0.0208,0
TXN136501,1733.62,21,2,625,0,29.7,Dining,0.238,0
TXN136502,1604.46,0,0,2387,0,29.1,Online Services,0.0,0
TXN136503,1049.73,21,2,988,0,18.1,Entertainment,0.0,0
TXN136504,1196.71,21,0,837,0,25.4,Travel,0.0,0
TXN136505,2091.87,6,0,2055,0,1.2,Travel,0.1011,0
TXN136506,1947.31,22,0,773,0,4.3,Travel,0.1175,0
TXN136507,1399.38,17,1,1697,0,44.5,Dining,0.2512,0
TXN136508,411.02,7,2,1622,0,5.3,Online Services,0.1471,0
TXN136509,2165.18,14,0,2962,0,37.6,Travel,0.2256,0
TXN136510,491.62,15,2,158,0,10.7,Utilities,0.1107,0
TXN136511,1106.8,11,2,1518,0,9.4,Fashion,0.0742,0
TXN136512,2606.73,21,1,2912,0,21.6,Fashion,0.1613,0
TXN136513,1285.03,8,3,97,0,2.8,Electronics,0.0752,0
TXN136514,5299.92,14,1,1406,0,5.2,Dining,0.1389,0
TXN136515,264.99,18,0,772,0,6.4,Entertainment,0.1007,0
TXN136516,979.85,6,1,884,0,3.2,Grocery,0.238,0
TXN136517,2964.14,3,2,1393,0,22.1,Entertainment,0.1979,0
TXN136518,442.24,16,1,778,0,25.1,Travel,0.0,0
TXN136519,3915.43,0,2,1364,0,5.4,Entertainment,0.1668,0
TXN136520,2115.72,15,5,186,0,6.9,Electronics,0.3609,0
TXN136521,1475.72,7,1,2557,0,2.9,Entertainment,0.1654,0
TXN136522,938.41,20,4,1356,0,3.7,Dining,0.4111,0
TXN136523,1895.46,15,1,1866,0,17.6,Entertainment,0.2138,0
TXN136524,1224.66,8,0,833,0,22.3,Travel,0.0261,0
TXN136525,843.02,17,3,1530,0,27.2,Utilities,0.0,0
TXN136526,1454.76,21,1,2527,0,25.8,Electronics,0.0,0
TXN136527,3221.0,9,2,2530,0,12.2,Travel,0.0,0
TXN136528,265.9,10,0,2584,0,58.9,Travel,0.0,0
TXN136529,1575.28,19,1,1551,0,19.6,Dining,0.0,0
TXN136530,3445.15,15,1,1510,0,5.0,Entertainment,0.2055,0
TXN136531,1053.77,16,1,1390,0,85.9,Utilities,0.0533,0
TXN136532,1944.73,10,2,657,0,29.3,Electronics,0.2352,0
TXN136533,737.91,17,0,1353,0,7.6,Entertainment,0.0,0
TXN136534,2539.89,6,0,897,0,39.8,Entertainment,0.0086,0
TXN136535,2261.66,18,2,389,0,61.4,Utilities,0.413,0
TXN136536,1808.22,7,2,869,0,59.0,Grocery,0.2282,0
TXN136537,191.47,3,1,135,0,17.6,Electronics,0.0,0
TXN136538,2132.59,5,0,1296,0,27.1,Travel,0.2033,0
TXN136539,732.7,0,2,570,0,9.1,Entertainment,0.0564,0
TXN136540,3455.64,14,2,1877,0,14.3,Grocery,0.295,0
TXN136541,2343.59,12,0,561,0,2.9,Travel,0.1012,0
TXN136542,1816.57,9,4,2282,1,35.9,Fashion,0.4608,1
TXN136543,887.52,19,1,1271,0,7.9,Electronics,0.2915,0
TXN136544,439.57,19,1,932,0,16.5,Grocery,0.0,0
TXN136545,1697.7,16,1,2859,0,18.8,Utilities,0.1183,0
TXN136546,640.0,4,2,2600,0,22.5,Online Services,0.1424,0
TXN136547,2441.85,21,1,2404,0,28.5,Grocery,0.3369,0
TXN136548,988.9,12,1,1882,0,8.8,Entertainment,0.1024,0
TXN136549,1235.24,16,3,1729,0,28.4,Grocery,0.2466,0
TXN136550,2312.0,9,0,160,0,43.2,Electronics,0.2336,0
TXN136551,484.92,23,1,123,0,11.9,Grocery,0.0886,0
TXN136552,195.4,2,0,2387,0,,Online Services,0.0,0
TXN136553,688.04,21,3,1069,0,10.7,Dining,0.2795,0
TXN136554,917.98,7,1,2339,0,13.0,Electronics,0.2745,0
TXN136555,5315.31,9,0,1448,0,19.8,Electronics,0.2459,0
TXN136556,1050.71,21,1,2886,0,8.6,Electronics,0.0839,0
TXN136557,464.61,10,3,2941,0,21.0,Utilities,0.3426,0
TXN136558,1370.88,11,0,2836,0,17.2,Grocery,0.0,0
TXN136559,934.43,14,1,1968,0,2.1,Dining,0.0791,0
TXN136560,1861.79,16,0,1825,0,11.4,Utilities,0.0206,0
TXN136561,1052.21,21,1,2600,0,20.6,Utilities,0.1742,0
TXN136562,1553.18,2,1,493,0,3.4,Utilities,0.0,0
TXN136563,1831.63,5,1,32,0,34.3,Online Services,0.1231,0
TXN136564,1231.63,7,2,709,0,12.8,Fashion,0.3204,0
TXN136565,1234.92,6,3,1188,0,4.3,Utilities,0.0,0
TXN136566,1067.28,13,1,2007,0,2.3,Dining,0.0269,0
TXN136567,3799.38,18,1,1401,0,7.3,Dining,0.0994,0
TXN136568,1190.23,22,0,2856,0,41.0,Grocery,0.0831,0
TXN136569,2189.47,4,2,1185,0,38.5,Travel,0.1401,0
TXN136570,1108.77,15,0,2091,0,10.6,Fashion,0.0,0
TXN136571,1205.67,20,0,409,0,25.7,Fashion,0.1283,0
TXN136572,963.72,16,3,443,0,8.7,Entertainment,0.0974,0
TXN136573,987.47,19,0,985,0,33.6,Electronics,0.0,0
TXN136574,609.6,11,1,1965,0,8.3,Utilities,0.0,0
TXN136575,1287.48,17,1,1282,0,1.7,Entertainment,0.0,0
TXN136576,433.51,10,0,568,0,31.4,Entertainment,0.0362,0
TXN136577,1756.34,4,0,640,0,19.6,Grocery,0.0038,0
TXN136578,2451.42,15,2,252,0,25.4,Dining,0.01,0
TXN136579,551.12,22,1,2071,0,3.3,Utilities,0.0597,0
TXN136580,906.06,21,0,2963,0,38.8,Fashion,0.0165,0
TXN136581,3129.82,14,1,1790,0,28.6,Entertainment,0.1502,0
TXN136582,1995.86,4,3,199,0,291.8,Online Services,0.0715,1
TXN136583,886.77,22,0,2071,0,5.9,Entertainment,0.198,0
TXN136584,2807.04,5,1,1919,0,14.7,Grocery,0.1745,0
TXN136585,2685.45,13,2,2259,0,18.9,Entertainment,0.0,0
TXN136586,2064.46,18,1,578,1,14.0,Dining,0.1656,0
TXN136587,816.52,21,1,2044,0,8.7,Dining,0.2053,0
TXN136588,1716.55,14,1,1256,0,53.6,Electronics,0.2411,0
TXN136589,2979.8,10,2,935,0,74.6,Utilities,0.0,0
TXN136590,827.93,6,2,1026,0,18.7,Utilities,0.0717,0
TXN136591,1180.54,15,1,722,0,32.5,Electronics,0.0303,0
TXN136592,443.7,10,3,122,0,17.3,Grocery,0.0,0
TXN136593,807.12,16,1,2561,0,10.9,Travel,0.0043,0
TXN136594,614.58,22,0,2906,0,14.3,Utilities,0.0,0
TXN136595,625.76,21,1,2972,0,59.2,Electronics,0.1275,0
TXN136596,3612.86,8,2,1928,0,37.4,Grocery,0.2982,0
TXN136597,1749.1,18,2,2557,0,41.2,Grocery,0.1021,0
TXN136598,2437.93,14,1,2992,0,6.9,Travel,0.0,0
TXN136599,4788.83,18,0,1236,0,2.4,Dining,0.1494,0
TXN136600,1115.94,12,1,2359,0,4.5,Electronics,0.0626,0
TXN136601,7394.78,21,3,736,0,17.1,Dining,0.4125,0
TXN136602,2481.33,14,0,1003,0,20.4,Dining,0.1951,0
TXN136603,5126.25,17,1,279,0,106.2,Fashion,0.3926,0
TXN136604,1217.64,12,1,2170,0,24.7,Dining,0.2066,0
TXN136605,1676.64,9,1,1198,0,34.1,Grocery,0.2503,0
TXN136606,248.35,13,2,80,0,6.4,Travel,0.1676,0
TXN136607,1218.15,22,0,2420,1,13.9,Grocery,0.314,0
TXN136608,1279.74,12,1,602,0,9.6,Online Services,0.2119,0
TXN136609,905.26,5,1,1288,0,1.9,Electronics,0.0,0
TXN136610,3279.59,17,0,118,0,54.0,Travel,0.0009,0
TXN136611,3567.16,15,3,1484,0,19.5,Fashion,0.3047,0
TXN136612,1383.08,18,1,358,1,14.8,Online Services,0.2896,0
TXN136613,1246.07,8,1,343,0,7.0,Grocery,0.1924,0
TXN136614,5359.17,16,0,45,0,10.9,Entertainment,0.0809,0
TXN136615,2638.8,8,0,1694,0,30.0,Utilities,0.0896,0
TXN136616,555.63,0,5,768,0,87.7,Online Services,0.0787,1
TXN136617,2234.84,14,3,1017,0,25.6,Electronics,0.5189,0
TXN136618,3723.44,4,0,179,0,27.5,Utilities,0.0,0
TXN136619,159.97,19,1,1042,0,12.3,Fashion,0.0,0
TXN136620,1662.02,21,3,2000,0,42.4,Entertainment,0.4493,0
TXN136621,843.87,18,1,313,0,25.7,Utilities,0.1361,0
TXN136622,1521.59,17,2,1270,0,48.8,Grocery,0.0747,0
TXN136623,595.66,19,1,334,0,7.5,Fashion,0.0609,0
TXN136624,1192.93,9,2,1356,1,88.5,Travel,0.458,0
TXN136625,540.27,10,0,676,0,7.5,Fashion,0.0,0
TXN136626,2252.65,14,2,1181,0,14.2,Utilities,0.1159,0
TXN136627,1251.21,18,1,1209,0,26.0,Dining,0.0,0
TXN136628,4959.89,17,0,1522,0,23.0,Utilities,0.0,0
TXN136629,1569.62,18,0,1230,0,19.6,Online Services,0.2684,0
TXN136630,298.42,17,1,2978,0,12.3,Travel,0.0,0
TXN136631,1108.13,12,2,2877,0,6.4,Utilities,0.1052,0
TXN136632,585.11,19,2,1544,0,42.3,Entertainment,0.0626,0
TXN136633,732.57,14,0,2504,0,43.7,Entertainment,0.267,0
TXN136634,1468.71,14,1,1327,1,4.4,Online Services,0.2106,0
TXN136635,4240.96,14,0,2074,0,22.2,Entertainment,0.054,0
TXN136636,1399.28,11,0,2620,0,26.0,Utilities,0.1598,0
TXN136637,1799.12,6,3,1664,0,12.7,Electronics,0.2627,0
TXN136638,4475.11,7,4,867,1,266.4,Fashion,0.292,1
TXN136639,1035.6,23,2,828,0,24.2,Grocery,0.1356,0
TXN136640,908.04,18,1,2624,0,3.2,Online Services,0.1234,0
TXN136641,3007.04,10,0,998,0,1.1,Travel,0.2922,0
TXN136642,2175.29,7,3,2205,1,8.4,Travel,0.3807,0
TXN136643,1991.67,19,1,2167,0,10.1,Online Services,0.0869,0
TXN136644,2934.6,11,2,471,0,33.4,Online Services,0.0801,0
TXN136645,1832.13,16,5,1336,0,27.8,Utilities,0.3116,0
TXN136646,1156.39,13,2,34,0,51.5,Travel,0.1185,0
TXN136647,2815.74,12,2,2325,0,11.6,Fashion,0.0,0
TXN136648,881.57,17,0,2536,0,11.1,Utilities,0.0537,0
TXN136649,1593.62,16,2,2601,0,18.4,Electronics,0.2655,0
TXN136650,785.65,10,4,242,0,8.4,Utilities,0.3332,0
TXN136651,4222.09,12,1,2390,0,84.8,Online Services,0.3911,0
TXN136652,1993.02,14,1,1140,0,33.8,Grocery,0.0775,0
TXN136653,614.76,15,3,2545,0,5.8,Travel,0.0832,0
TXN136654,962.25,21,0,472,0,4.3,Online Services,0.0727,0
TXN136655,648.98,6,2,465,0,14.8,Grocery,0.0497,0
TXN136656,106.4,23,0,2427,1,15.6,Dining,0.2307,0
TXN136657,246.26,12,1,60,0,25.4,Online Services,0.0,0
TXN136658,1695.16,20,1,2319,0,46.8,Travel,0.0,0
TXN136659,2375.1,11,0,1171,0,33.3,Utilities,0.0196,0
TXN136660,1058.27,18,1,2446,0,12.8,Grocery,0.1283,0
TXN136661,604.25,13,1,467,0,18.8,Grocery,0.0,0
TXN136662,1471.93,14,1,1488,0,22.1,Electronics,0.0,0
TXN136663,390.62,10,3,1360,0,8.8,Online Services,0.1335,0
TXN136664,3184.55,8,0,1341,0,21.0,Dining,0.2479,0
TXN136665,585.01,19,2,138,1,32.8,Fashion,0.3422,0
TXN136666,2016.69,14,3,1257,0,27.5,Utilities,0.1165,0
TXN136667,4050.81,13,1,2246,0,21.7,Travel,0.0064,0
TXN136668,497.88,21,1,1814,0,6.5,Online Services,0.0823,0
TXN136669,2505.51,12,0,1910,0,4.1,Electronics,0.151,0
TXN136670,6404.73,19,1,1412,1,10.4,Utilities,0.4106,0
TXN136671,2129.18,8,1,1155,0,36.1,Fashion,0.2563,0
TXN136672,171.85,18,2,1808,0,,Dining,0.0735,0
TXN136673,2682.65,16,1,1466,0,5.9,Dining,0.143,0
TXN136674,2073.46,11,1,206,0,13.8,Electronics,0.1245,0
TXN136675,971.15,21,3,784,1,297.1,Travel,0.483,1
TXN136676,1921.13,20,0,2492,0,2.1,Electronics,0.0307,0
TXN136677,195.62,10,1,1322,0,30.9,Fashion,0.1663,0
TXN136678,660.23,15,1,1085,0,29.0,Travel,0.2304,0
TXN136679,549.36,9,1,1599,0,41.7,Travel,0.1166,0
TXN136680,1269.32,2,1,692,0,4.5,Entertainment,0.1275,0
TXN136681,4602.08,9,2,2613,0,1.2,Grocery,0.0716,0
TXN136682,830.33,8,2,2700,0,22.1,Dining,0.0,0
TXN136683,3868.61,20,2,2194,0,14.2,Dining,0.3141,0
TXN136684,1593.66,18,0,702,0,33.8,Dining,0.1889,0
TXN136685,373.0,9,0,1361,0,60.6,Dining,0.0483,0
TXN136686,1366.69,16,3,2774,0,16.4,Grocery,0.0,0
TXN136687,2838.21,13,2,799,0,70.6,Entertainment,0.0828,0
TXN136688,2229.92,12,1,1477,0,35.4,Entertainment,0.1551,0
TXN136689,2183.0,9,0,934,0,12.6,Electronics,0.1923,0
TXN136690,2055.28,6,0,2476,0,3.2,Dining,0.2591,0
TXN136691,2258.6,12,1,71,0,25.5,Grocery,0.0,0
TXN136692,1989.33,18,1,1737,1,47.8,Utilities,0.3704,0
TXN136693,474.27,17,2,1978,0,13.3,Entertainment,0.1285,0
TXN136694,962.21,20,0,1152,0,8.9,Entertainment,0.0978,0
TXN136695,443.26,15,1,230,1,15.3,Fashion,0.4466,0
TXN136696,2692.34,18,1,2633,0,7.1,Online Services,0.085,0
TXN136697,589.02,6,1,305,0,,Dining,0.1422,0
TXN136698,438.02,22,2,850,1,12.5,Dining,0.309,0
TXN136699,340.3,3,3,2226,0,14.2,Fashion,0.0927,0
TXN136700,397.58,12,1,2101,0,,Grocery,0.1825,0
TXN136701,597.05,14,0,2358,0,12.0,Dining,0.0,0
TXN136702,766.33,12,0,2255,1,48.2,Fashion,0.1967,0
TXN136703,578.53,17,1,1303,0,39.0,Electronics,0.0,0
TXN136704,1378.94,22,1,948,0,18.6,Grocery,0.1723,0
TXN136705,2143.49,3,3,1651,0,6.1,Entertainment,0.086,0
TXN136706,607.84,12,1,610,0,20.2,Entertainment,0.0893,0
TXN136707,4637.59,23,1,873,0,5.4,Utilities,0.1144,0
TXN136708,248.53,20,0,2381,0,62.9,Dining,0.041,0
TXN136709,613.24,19,2,2998,0,12.7,Fashion,0.4149,0
TXN136710,1757.49,13,1,2636,0,18.7,Fashion,0.1886,0
TXN136711,1458.86,4,1,638,0,29.6,Grocery,0.1142,0
TXN136712,3700.75,7,1,1751,0,4.8,Electronics,0.2641,0
TXN136713,970.3,10,1,2195,1,,Grocery,0.2597,0
TXN136714,438.39,21,0,2162,1,24.4,Entertainment,0.3997,0
TXN136715,426.2,20,0,551,1,21.1,Entertainment,0.2496,0
TXN136716,367.93,21,0,1355,0,16.8,Utilities,0.0879,0
TXN136717,793.24,13,1,900,0,30.5,Grocery,0.0177,0
TXN136718,731.95,23,1,944,0,4.3,Entertainment,0.1551,0
TXN136719,742.02,7,3,1755,0,11.5,Utilities,0.1447,0
TXN136720,284.65,13,1,1344,0,2.0,Fashion,0.0106,0
TXN136721,1126.34,16,1,141,1,54.5,Fashion,0.5146,0
TXN136722,1348.88,21,2,2573,0,35.4,Utilities,0.0,0
TXN136723,1114.34,3,1,1144,1,31.0,Entertainment,0.4886,0
TXN136724,1456.96,11,0,2773,0,33.4,Utilities,0.0,0
TXN136725,912.53,21,0,1413,0,37.0,Fashion,0.1382,0
TXN136726,710.48,13,1,2902,0,16.1,Entertainment,0.1237,0
TXN136727,2992.73,17,0,133,0,30.1,Fashion,0.0,0
TXN136728,3484.18,9,1,142,0,37.2,Electronics,0.0878,0
TXN136729,1978.07,15,0,57,0,15.4,Dining,0.1615,0
TXN136730,1325.05,16,1,1844,1,62.6,Online Services,0.4735,0
TXN136731,597.82,11,2,225,0,18.1,Utilities,0.3459,0
TXN136732,887.18,9,1,2530,0,63.7,Electronics,0.1047,0
TXN136733,2117.04,7,0,1334,0,29.1,Entertainment,0.149,0
TXN136734,518.85,10,0,1706,0,39.8,Grocery,0.1648,0
TXN136735,832.65,11,0,2965,0,47.7,Dining,0.0323,0
TXN136736,3364.77,22,3,2891,0,8.1,Dining,0.1965,0
TXN136737,1797.47,20,0,348,0,61.8,Travel,0.0908,0
TXN136738,1505.26,16,0,511,0,13.1,Online Services,0.0718,0
TXN136739,946.04,13,0,1936,0,15.4,Travel,0.0,0
TXN136740,1619.05,23,0,1387,0,8.8,Dining,0.0,0
TXN136741,5295.96,17,1,1228,0,6.9,Electronics,0.1307,0
TXN136742,2165.62,18,1,158,0,,Dining,0.1278,0
TXN136743,5477.7,15,1,2487,0,61.7,Dining,0.3469,0
TXN136744,700.6,14,1,1323,0,43.9,Dining,0.0098,0
TXN136745,1411.39,21,0,2459,0,19.4,Dining,0.0,0
TXN136746,2656.81,13,0,139,0,19.1,Electronics,0.0,0
TXN136747,1576.36,3,0,2217,0,16.9,Travel,0.0291,0
TXN136748,4018.73,21,1,1674,0,27.0,Entertainment,0.0,0
TXN136749,91.17,8,1,1588,0,4.6,Dining,0.0104,0
TXN136750,1902.85,9,1,558,0,22.5,Utilities,0.0396,0
TXN136751,1643.44,10,0,348,0,9.6,Online Services,0.1606,0
TXN136752,2385.73,2,0,1474,0,48.7,Dining,0.0323,0
TXN136753,794.81,18,1,747,0,2.4,Entertainment,0.0,0
TXN136754,1406.25,14,1,2303,0,3.2,Electronics,0.1716,0
TXN136755,1184.5,14,3,951,0,0.7,Online Services,0.2185,0
TXN136756,647.56,3,0,831,1,65.5,Fashion,0.2384,0
TXN136757,1639.74,12,2,1538,1,14.2,Fashion,0.216,0
TXN136758,4895.99,18,0,897,0,10.5,Travel,0.2092,0
TXN136759,947.09,18,4,1169,0,14.4,Utilities,0.0,0
TXN136760,3673.39,14,2,286,0,11.4,Online Services,0.1833,0
TXN136761,2919.84,18,2,1706,0,8.1,Travel,0.0137,0
TXN136762,986.23,13,0,379,1,25.1,Travel,0.2571,0
TXN136763,3824.36,18,1,237,0,9.8,Entertainment,0.1364,0
TXN136764,1571.9,16,2,2798,0,22.6,Dining,0.3161,0
TXN136765,835.77,17,2,2556,0,13.3,Fashion,0.0777,0
TXN136766,1301.94,13,2,2951,1,13.5,Electronics,0.3714,0
TXN136767,1299.98,17,1,2412,1,14.6,Dining,0.2381,0
TXN136768,500.89,18,0,196,0,,Travel,0.0495,0
TXN136769,425.6,23,1,1977,0,35.8,Travel,0.2273,0
TXN136770,2414.08,21,2,2454,0,24.8,Grocery,0.0284,0
TXN136771,1756.05,14,4,2054,0,36.4,Electronics,0.342,0
TXN136772,1497.87,19,2,1471,0,80.5,Online Services,0.2483,0
TXN136773,462.18,6,3,799,0,1.2,Dining,0.228,0
TXN136774,2053.79,12,1,1513,0,20.1,Electronics,0.0,0
TXN136775,2127.82,13,0,2807,0,7.8,Fashion,0.0,0
TXN136776,278.87,11,2,2829,0,69.2,Travel,0.3672,0
TXN136777,3500.87,17,0,714,0,25.0,Online Services,0.0699,0
TXN136778,174.53,15,2,887,0,84.6,Travel,0.1243,0
TXN136779,744.28,9,0,2408,0,41.2,Grocery,0.0,0
TXN136780,2154.18,9,2,1491,0,49.3,Dining,0.0595,0
TXN136781,388.54,17,0,2145,1,12.4,Fashion,0.2403,0
TXN136782,1105.57,11,3,918,0,18.5,Electronics,0.042,0
TXN136783,1405.61,16,0,2607,0,37.2,Entertainment,0.0,0
TXN136784,1963.08,22,0,2499,0,15.3,Grocery,0.2233,0
TXN136785,967.29,21,0,1912,0,22.8,Electronics,0.0,0
TXN136786,1498.17,15,1,243,0,20.5,Dining,0.1409,0
TXN136787,3071.23,19,2,2724,0,2.1,Utilities,0.1577,0
TXN136788,883.45,22,1,538,0,20.6,Fashion,0.0218,0
TXN136789,408.17,16,0,2143,0,52.7,Utilities,0.018,0
TXN136790,509.0,21,0,1879,0,5.5,Online Services,0.0513,0
TXN136791,1746.0,7,1,2240,0,34.3,Online Services,0.3314,0
TXN136792,2204.64,8,1,1753,0,5.9,Travel,0.0551,0
TXN136793,339.92,16,0,1984,0,81.4,Online Services,0.1118,0
TXN136794,2136.0,8,1,1962,0,96.2,Travel,0.1041,0
TXN136795,771.87,7,2,426,0,2.9,Utilities,0.1934,0
TXN136796,1336.73,15,0,529,0,34.9,Online Services,0.0942,0
TXN136797,1640.9,10,1,2726,0,55.5,Travel,0.0294,0
TXN136798,4702.37,4,1,2120,0,21.4,Fashion,0.1519,0
TXN136799,71.27,9,0,92,0,15.4,Utilities,0.0,0
TXN136800,1766.03,20,1,566,0,54.6,Travel,0.079,0
TXN136801,2580.12,11,3,2398,0,22.1,Travel,0.2523,0
TXN136802,404.02,20,3,2100,0,18.1,Dining,0.1347,0
TXN136803,289.42,8,0,753,0,14.9,Fashion,0.0505,0
TXN136804,520.52,4,1,689,1,97.5,Travel,0.0812,1
TXN136805,3935.55,11,1,333,1,5.9,Utilities,0.3921,0
TXN136806,1079.1,22,0,1493,1,23.6,Entertainment,0.0949,0
TXN136807,3492.71,18,3,2622,0,8.0,Utilities,0.0327,0
TXN136808,2257.49,10,0,1592,0,4.2,Grocery,0.0,0
TXN136809,4447.4,6,1,2202,0,15.8,Utilities,0.1435,0
TXN136810,1137.95,14,0,2751,0,10.8,Online Services,0.2494,0
TXN136811,1905.35,3,0,2017,0,29.7,Entertainment,0.0,0
TXN136812,1200.6,10,2,325,0,20.3,Entertainment,0.314,0
TXN136813,1323.93,12,2,1525,0,5.1,Fashion,0.3867,0
TXN136814,358.43,10,0,2866,0,20.0,Entertainment,0.148,0
TXN136815,2497.64,16,1,306,0,23.6,Dining,0.0519,0
TXN136816,430.07,19,1,185,0,6.4,Entertainment,0.1804,0
TXN136817,5323.95,17,2,730,0,72.3,Travel,0.3549,0
TXN136818,1540.22,7,0,908,0,2.4,Entertainment,0.1331,0
TXN136819,916.82,12,1,1524,0,13.1,Fashion,0.0042,0
TXN136820,1509.59,9,3,144,0,19.3,Travel,0.0,0
TXN136821,1468.07,3,2,2623,0,2.8,Fashion,0.2969,0
TXN136822,1525.74,10,0,2430,0,20.1,Online Services,0.0445,0
TXN136823,924.43,19,0,836,0,8.9,Utilities,0.1223,0
TXN136824,1122.78,9,2,117,0,43.1,Entertainment,0.1783,0
TXN136825,1532.08,23,0,1663,0,19.6,Grocery,0.0134,0
TXN136826,796.79,21,0,2524,0,50.1,Electronics,0.0631,0
TXN136827,1298.49,19,1,788,0,10.4,Grocery,0.1536,0
TXN136828,382.03,3,0,1357,0,42.5,Travel,0.0003,0
TXN136829,1681.22,10,4,1543,0,24.1,Travel,0.1841,0
TXN136830,176.09,4,1,2922,0,39.2,Fashion,0.2639,0
TXN136831,1594.68,13,1,1944,0,26.4,Utilities,0.1528,0
TXN136832,1081.44,12,3,2948,1,17.5,Grocery,0.418,0
TXN136833,571.97,14,1,1281,0,8.5,Grocery,0.1957,0
TXN136834,3204.03,2,1,2648,0,42.8,Utilities,0.2772,0
TXN136835,4648.72,21,0,645,0,57.1,Travel,0.0222,0
TXN136836,952.86,15,1,2204,1,24.9,Online Services,0.2963,0
TXN136837,1209.18,18,0,2457,0,55.0,Utilities,0.2011,0
TXN136838,1225.24,20,0,2583,0,54.3,Electronics,0.0355,0
TXN136839,2622.58,23,0,2775,1,13.1,Grocery,0.2437,0
TXN136840,2102.48,11,0,2633,0,4.6,Utilities,0.0,0
TXN136841,549.13,5,2,223,0,14.8,Fashion,0.3778,0
TXN136842,611.27,20,0,682,0,21.3,Entertainment,0.0585,0
TXN136843,456.07,20,0,2264,1,1.5,Fashion,0.2584,0
TXN136844,1669.39,8,2,1476,0,78.6,Utilities,0.2837,0
TXN136845,623.07,22,3,1001,0,9.3,Entertainment,0.2587,0
TXN136846,2367.3,19,3,892,0,6.7,Travel,0.2335,0
TXN136847,856.18,23,2,1829,0,11.7,Electronics,0.1797,0
TXN136848,1398.44,2,2,883,0,67.5,Dining,0.2935,0
TXN136849,1185.15,20,0,81,0,50.6,Online Services,0.064,0
TXN136850,501.24,11,3,2718,0,,Dining,0.16,0
TXN136851,3849.24,10,0,1454,0,8.7,Entertainment,0.135,0
TXN136852,3433.53,19,0,2608,0,25.3,Electronics,0.0248,0
TXN136853,3025.76,16,1,1593,0,24.6,Dining,0.2512,0
TXN136854,1477.78,15,2,1288,0,32.2,Electronics,0.1696,0
TXN136855,729.85,15,1,908,0,16.4,Fashion,0.0367,0
TXN136856,400.65,17,0,1381,1,28.1,Grocery,0.2778,0
TXN136857,548.51,17,0,2533,0,107.7,Entertainment,0.1361,0
TXN136858,754.16,13,2,237,0,2.9,Grocery,0.0,0
TXN136859,2431.37,11,0,747,1,43.4,Grocery,0.2433,0
TXN136860,247.88,17,0,1387,0,5.9,Dining,0.003,0
TXN136861,1595.53,20,1,1754,0,1.3,Utilities,0.0,0
TXN136862,2208.54,21,2,2739,0,34.9,Electronics,0.2948,0
TXN136863,3479.21,12,1,2048,0,16.1,Online Services,0.0,0
TXN136864,872.77,6,1,1550,0,46.2,Electronics,0.0942,0
TXN136865,1425.92,17,0,1568,0,37.8,Travel,0.2263,0
TXN136866,2864.19,20,0,1599,0,3.0,Entertainment,0.0508,0
TXN136867,588.83,10,0,2815,0,57.4,Travel,0.0,0
TXN136868,1061.86,14,0,2939,0,29.3,Dining,0.0648,0
TXN136869,2315.78,14,1,691,0,17.5,Travel,0.0,0
TXN136870,879.36,16,0,397,0,4.2,Online Services,0.1796,0
TXN136871,1142.46,15,0,2676,0,23.5,Dining,0.0001,0
TXN136872,2597.41,9,3,2489,1,42.5,Travel,0.4232,0
TXN136873,1511.3,9,0,2511,0,50.2,Entertainment,0.0319,0
TXN136874,3034.12,14,1,39,0,0.5,Entertainment,0.2431,0
TXN136875,1614.51,14,1,2424,0,2.9,Fashion,0.0722,0
TXN136876,1279.19,14,1,1966,0,25.6,Grocery,0.1862,0
TXN136877,1199.34,22,2,2293,0,3.7,Electronics,0.0327,0
TXN136878,701.22,23,0,724,1,27.9,Dining,0.5393,0
TXN136879,1096.51,12,2,2963,0,2.8,Utilities,0.1138,0
TXN136880,3561.73,5,1,1715,1,80.6,Electronics,0.3341,1
TXN136881,4365.1,12,1,2089,0,4.0,Utilities,0.2949,0
TXN136882,2193.5,10,2,1289,0,2.3,Dining,0.0486,0
TXN136883,1984.59,1,1,1554,1,72.7,Grocery,0.2514,0
TXN136884,1395.0,13,0,1833,0,6.7,Electronics,0.0,0
TXN136885,885.74,20,0,2777,0,3.2,Fashion,0.0,0
TXN136886,1240.96,5,0,757,1,10.7,Fashion,0.3938,0
TXN136887,1979.29,12,3,2318,0,12.3,Electronics,0.1216,0
TXN136888,1804.67,21,6,1973,0,15.2,Electronics,0.0818,0
TXN136889,1065.47,23,0,2096,0,7.7,Electronics,0.0,0
TXN136890,758.78,14,0,2822,0,27.7,Electronics,0.1235,0
TXN136891,874.39,21,1,1306,0,0.9,Travel,0.0206,0
